counter, agl_dist_value_filtered0,0
52869,-1610612736,
52870,-1610612736,
52871,-1610612736,
52872,-1610612736,
52873,-1610612736,
52874,-1610612736,
52875,-1610612736,
52876,-1610612736,
52877,-1610612736,
52878,-1610612736,
52879,-1610612736,
52880,-1610612736,
52881,-1610612736,
52882,-1610612736,
52883,-1610612736,
52884,-1610612736,
52885,-1610612736,
52886,-1610612736,
52887,-1610612736,
52888,-1610612736,
52889,-1610612736,
52890,-536870912,
52891,-536870912,
52892,-536870912,
52893,-536870912,
52894,-536870912,
52895,-536870912,
52896,-536870912,
52897,-536870912,
52898,-536870912,
52899,-536870912,
52900,-536870912,
52901,-536870912,
52902,-536870912,
52903,-536870912,
52904,-536870912,
52905,-536870912,
52906,-536870912,
52907,-536870912,
52908,-536870912,
52909,-536870912,
52910,-536870912,
52911,-536870912,
52912,-1610612736,
52913,-1610612736,
52914,-1610612736,
52915,-1610612736,
52916,-1610612736,
52917,-1610612736,
52918,-1610612736,
52919,-1610612736,
52920,-1610612736,
52921,-1610612736,
52922,-1610612736,
52923,-1610612736,
52924,-1610612736,
52925,-1610612736,
52926,-1610612736,
52927,-1610612736,
52928,-1610612736,
52929,-1610612736,
52930,-1610612736,
52931,-1610612736,
52932,-1610612736,
52933,1610612736,
52934,1610612736,
52935,1610612736,
52936,1610612736,
52937,1610612736,
52938,1610612736,
52939,1610612736,
52940,1610612736,
52941,1610612736,
52942,1610612736,
52943,1610612736,
52944,1610612736,
52945,1610612736,
52946,1610612736,
52947,1610612736,
52948,1610612736,
52949,1610612736,
52950,1610612736,
52951,1610612736,
52952,1610612736,
52953,1610612736,
52954,1610612736,
52955,-1610612736,
52956,-1610612736,
52957,-1610612736,
52958,-1610612736,
52959,-1610612736,
52960,-1610612736,
52961,-1610612736,
52962,-1610612736,
52963,-1610612736,
52964,-1610612736,
52965,-1610612736,
52966,-1610612736,
52967,-1610612736,
52968,-1610612736,
52969,-1610612736,
52970,-1610612736,
52971,-1610612736,
52972,-1610612736,
52973,-1610612736,
52974,-1610612736,
52975,-1610612736,
52976,0,
52977,0,
52978,0,
52979,0,
52980,0,
52981,0,
52982,0,
52983,0,
52984,0,
52985,0,
52986,0,
52987,0,
52988,0,
52989,0,
52990,0,
52991,0,
52992,0,
52993,0,
52994,0,
52995,0,
52996,0,
52997,0,
52998,0,
52999,0,
53000,0,
53001,0,
53002,0,
53003,0,
53004,0,
53005,0,
53006,0,
53007,0,
53008,0,
53009,0,
53010,0,
53011,0,
53012,0,
53013,0,
53014,0,
53015,0,
53016,0,
53017,0,
53018,0,
53019,-2147483648,
53020,-2147483648,
53021,-2147483648,
53022,-2147483648,
53023,-2147483648,
53024,-2147483648,
53025,-2147483648,
53026,-2147483648,
53027,-2147483648,
53028,-2147483648,
53029,-2147483648,
53030,-2147483648,
53031,-2147483648,
53032,-2147483648,
53033,-2147483648,
53034,-2147483648,
53035,-2147483648,
53036,-2147483648,
53037,-2147483648,
53038,-2147483648,
53039,-2147483648,
53040,-1610612736,
53041,-1610612736,
53042,-1610612736,
53043,-1610612736,
53044,-1610612736,
53045,-1610612736,
53046,-1610612736,
53047,-1610612736,
53048,-1610612736,
53049,-1610612736,
53050,-1610612736,
53051,-1610612736,
53052,-1610612736,
53053,-1610612736,
53054,-1610612736,
53055,-1610612736,
53056,-1610612736,
53057,-1610612736,
53058,-1610612736,
53059,-1610612736,
53060,-1610612736,
53061,-1610612736,
53062,536870912,
53063,536870912,
53064,536870912,
53065,536870912,
53066,536870912,
53067,536870912,
53068,536870912,
53069,536870912,
53070,536870912,
53071,536870912,
53072,536870912,
53073,536870912,
53074,536870912,
53075,536870912,
53076,536870912,
53077,536870912,
53078,536870912,
53079,536870912,
53080,536870912,
53081,536870912,
53082,536870912,
53083,0,
53084,0,
53085,0,
53086,0,
53087,0,
53088,0,
53089,0,
53090,0,
53091,0,
53092,0,
53093,0,
53094,0,
53095,0,
53096,0,
53097,0,
53098,0,
53099,0,
53100,0,
53101,0,
53102,0,
53103,0,
53104,0,
53105,-1610612736,
53106,-1610612736,
53107,-1610612736,
53108,-1610612736,
53109,-1610612736,
53110,-1610612736,
53111,-1610612736,
53112,-1610612736,
53113,-1610612736,
53114,-1610612736,
53115,-1610612736,
53116,-1610612736,
53117,-1610612736,
53118,-1610612736,
53119,-1610612736,
53120,-1610612736,
53121,-1610612736,
53122,-1610612736,
53123,-1610612736,
53124,-1610612736,
53125,-1610612736,
53126,-1610612736,
53127,-1610612736,
53128,-1610612736,
53129,-1610612736,
53130,-1610612736,
53131,-1610612736,
53132,-1610612736,
53133,-1610612736,
53134,-1610612736,
53135,-1610612736,
53136,-1610612736,
53137,-1610612736,
53138,-1610612736,
53139,-1610612736,
53140,-1610612736,
53141,-1610612736,
53142,-1610612736,
53143,-1610612736,
53144,-1610612736,
53145,-1610612736,
53146,-1610612736,
53147,1610612736,
53148,1610612736,
53149,1610612736,
53150,1610612736,
53151,1610612736,
53152,1610612736,
53153,1610612736,
53154,1610612736,
53155,1610612736,
53156,1610612736,
53157,1610612736,
53158,1610612736,
53159,1610612736,
53160,1610612736,
53161,1610612736,
53162,1610612736,
53163,1610612736,
53164,1610612736,
53165,1610612736,
53166,1610612736,
53167,1610612736,
53168,1610612736,
53169,-536870912,
53170,-536870912,
53171,-536870912,
53172,-536870912,
53173,-536870912,
53174,-536870912,
53175,-536870912,
53176,-536870912,
53177,-536870912,
53178,-536870912,
53179,-536870912,
53180,-536870912,
53181,-536870912,
53182,-536870912,
53183,-536870912,
53184,-536870912,
53185,-536870912,
53186,-536870912,
53187,-536870912,
53188,-536870912,
53189,-536870912,
53190,-2147483648,
53191,-2147483648,
53192,-2147483648,
53193,-2147483648,
53194,-2147483648,
53195,-2147483648,
53196,-2147483648,
53197,-2147483648,
53198,-2147483648,
53199,-2147483648,
53200,-2147483648,
53201,-2147483648,
53202,-2147483648,
53203,-2147483648,
53204,-2147483648,
53205,-2147483648,
53206,-2147483648,
53207,-2147483648,
53208,-2147483648,
53209,-2147483648,
53210,-2147483648,
53211,-2147483648,
53212,-536870912,
53213,-536870912,
53214,-536870912,
53215,-536870912,
53216,-536870912,
53217,-536870912,
53218,-536870912,
53219,-536870912,
53220,-536870912,
53221,-536870912,
53222,-536870912,
53223,-536870912,
53224,-536870912,
53225,-536870912,
53226,-536870912,
53227,-536870912,
53228,-536870912,
53229,-536870912,
53230,-536870912,
53231,-536870912,
53232,-536870912,
53233,-2147483648,
53234,-2147483648,
53235,-2147483648,
53236,-2147483648,
53237,-2147483648,
53238,-2147483648,
53239,-2147483648,
53240,-2147483648,
53241,-2147483648,
53242,-2147483648,
53243,-2147483648,
53244,-2147483648,
53245,-2147483648,
53246,-2147483648,
53247,-2147483648,
53248,-2147483648,
53249,-2147483648,
53250,-2147483648,
53251,-2147483648,
53252,-2147483648,
53253,-2147483648,
53254,536870912,
53255,536870912,
53256,536870912,
53257,536870912,
53258,536870912,
53259,536870912,
53260,536870912,
53261,536870912,
53262,536870912,
53263,536870912,
53264,536870912,
53265,536870912,
53266,536870912,
53267,536870912,
53268,536870912,
53269,536870912,
53270,536870912,
53271,536870912,
53272,536870912,
53273,536870912,
53274,536870912,
53275,536870912,
53276,-2147483648,
53277,-2147483648,
53278,-2147483648,
53279,-2147483648,
53280,-2147483648,
53281,-2147483648,
53282,-2147483648,
53283,-2147483648,
53284,-2147483648,
53285,-2147483648,
53286,-2147483648,
53287,-2147483648,
53288,-2147483648,
53289,-2147483648,
53290,-2147483648,
53291,-2147483648,
53292,-2147483648,
53293,-2147483648,
53294,-2147483648,
53295,-2147483648,
53296,-2147483648,
53297,536870912,
53298,536870912,
53299,536870912,
53300,536870912,
53301,536870912,
53302,536870912,
53303,536870912,
53304,536870912,
53305,536870912,
53306,536870912,
53307,536870912,
53308,536870912,
53309,536870912,
53310,536870912,
53311,536870912,
53312,536870912,
53313,536870912,
53314,536870912,
53315,536870912,
53316,536870912,
53317,536870912,
53318,536870912,
53319,-1610612736,
53320,-1610612736,
53321,-1610612736,
53322,-1610612736,
53323,-1610612736,
53324,-1610612736,
53325,-1610612736,
53326,-1610612736,
53327,-1610612736,
53328,-1610612736,
53329,-1610612736,
53330,-1610612736,
53331,-1610612736,
53332,-1610612736,
53333,-1610612736,
53334,-1610612736,
53335,-1610612736,
53336,-1610612736,
53337,-1610612736,
53338,-1610612736,
53339,-1610612736,
53340,536870912,
53341,536870912,
53342,536870912,
53343,536870912,
53344,536870912,
53345,536870912,
53346,536870912,
53347,536870912,
53348,536870912,
53349,536870912,
53350,536870912,
53351,536870912,
53352,536870912,
53353,536870912,
53354,536870912,
53355,536870912,
53356,536870912,
53357,536870912,
53358,536870912,
53359,536870912,
53360,536870912,
53361,536870912,
53362,1610612736,
53363,1610612736,
53364,1610612736,
53365,1610612736,
53366,1610612736,
53367,1610612736,
53368,1610612736,
53369,1610612736,
53370,1610612736,
53371,1610612736,
53372,1610612736,
53373,1610612736,
53374,1610612736,
53375,1610612736,
53376,1610612736,
53377,1610612736,
53378,1610612736,
53379,1610612736,
53380,1610612736,
53381,1610612736,
53382,1610612736,
53383,1610612736,
53384,1610612736,
53385,1610612736,
53386,1610612736,
53387,1610612736,
53388,1610612736,
53389,1610612736,
53390,1610612736,
53391,1610612736,
53392,1610612736,
53393,1610612736,
53394,1610612736,
53395,1610612736,
53396,1610612736,
53397,1610612736,
53398,1610612736,
53399,1610612736,
53400,1610612736,
53401,1610612736,
53402,1610612736,
53403,1610612736,
53404,1610612736,
53405,0,
53406,0,
53407,0,
53408,0,
53409,0,
53410,0,
53411,0,
53412,0,
53413,0,
53414,0,
53415,0,
53416,0,
53417,0,
53418,0,
53419,0,
53420,0,
53421,0,
53422,0,
53423,0,
53424,0,
53425,0,
53426,0,
53427,0,
53428,0,
53429,0,
53430,0,
53431,0,
53432,0,
53433,0,
53434,0,
53435,0,
53436,0,
53437,0,
53438,0,
53439,0,
53440,0,
53441,0,
53442,0,
53443,0,
53444,0,
53445,0,
53446,0,
53447,0,
53448,0,
53449,0,
53450,0,
53451,0,
53452,0,
53453,0,
53454,0,
53455,0,
53456,0,
53457,0,
53458,0,
53459,0,
53460,0,
53461,0,
53462,0,
53463,0,
53464,0,
53465,0,
53466,0,
53467,0,
53468,0,
53469,0,
53470,0,
53471,0,
53472,0,
53473,0,
53474,0,
53475,0,
53476,0,
53477,0,
53478,0,
53479,0,
53480,0,
53481,0,
53482,0,
53483,0,
53484,0,
53485,0,
53486,0,
53487,0,
53488,0,
53489,0,
53490,-2147483648,
53491,-2147483648,
53492,-2147483648,
53493,-2147483648,
53494,-2147483648,
53495,-2147483648,
53496,-2147483648,
53497,-2147483648,
53498,-2147483648,
53499,-2147483648,
53500,-2147483648,
53501,-2147483648,
53502,-2147483648,
53503,-2147483648,
53504,-2147483648,
53505,-2147483648,
53506,-2147483648,
53507,-2147483648,
53508,-2147483648,
53509,-2147483648,
53510,-2147483648,
53511,-2147483648,
53512,-2147483648,
53513,-2147483648,
53514,-2147483648,
53515,-2147483648,
53516,-2147483648,
53517,-2147483648,
53518,-2147483648,
53519,-2147483648,
53520,-2147483648,
53521,-2147483648,
53522,-2147483648,
53523,-2147483648,
53524,-2147483648,
53525,-2147483648,
53526,-2147483648,
53527,-2147483648,
53528,-2147483648,
53529,-2147483648,
53530,-2147483648,
53531,-2147483648,
53532,-2147483648,
53533,-536870912,
53534,-536870912,
53535,-536870912,
53536,-536870912,
53537,-536870912,
53538,-536870912,
53539,-536870912,
53540,-536870912,
53541,-536870912,
53542,-536870912,
53543,-536870912,
53544,-536870912,
53545,-536870912,
53546,-536870912,
53547,-536870912,
53548,-536870912,
53549,-536870912,
53550,-536870912,
53551,-536870912,
53552,-536870912,
53553,-536870912,
53554,-536870912,
53555,-536870912,
53556,-536870912,
53557,-536870912,
53558,-536870912,
53559,-536870912,
53560,-536870912,
53561,-536870912,
53562,-536870912,
53563,-536870912,
53564,-536870912,
53565,-536870912,
53566,-536870912,
53567,-536870912,
53568,-536870912,
53569,-536870912,
53570,-536870912,
53571,-536870912,
53572,-536870912,
53573,-536870912,
53574,-536870912,
53575,-536870912,
53576,-536870912,
53577,-536870912,
53578,-536870912,
53579,-536870912,
53580,-536870912,
53581,-536870912,
53582,-536870912,
53583,-536870912,
53584,-536870912,
53585,-536870912,
53586,-536870912,
53587,-536870912,
53588,-536870912,
53589,-536870912,
53590,-536870912,
53591,-536870912,
53592,-536870912,
53593,-536870912,
53594,-536870912,
53595,-536870912,
53596,-536870912,
53597,-536870912,
53598,-536870912,
53599,-536870912,
53600,-536870912,
53601,-536870912,
53602,-536870912,
53603,-536870912,
53604,-536870912,
53605,-536870912,
53606,-536870912,
53607,-536870912,
53608,-536870912,
53609,-536870912,
53610,-536870912,
53611,-536870912,
53612,-536870912,
53613,-536870912,
53614,-536870912,
53615,-536870912,
53616,-536870912,
53617,-536870912,
53618,-536870912,
53619,1610612736,
53620,1610612736,
53621,1610612736,
53622,1610612736,
53623,1610612736,
53624,1610612736,
53625,1610612736,
53626,1610612736,
53627,1610612736,
53628,1610612736,
53629,1610612736,
53630,1610612736,
53631,1610612736,
53632,1610612736,
53633,1610612736,
53634,1610612736,
53635,1610612736,
53636,1610612736,
53637,1610612736,
53638,1610612736,
53639,1610612736,
53640,536870912,
53641,536870912,
53642,536870912,
53643,536870912,
53644,536870912,
53645,536870912,
53646,536870912,
53647,536870912,
53648,536870912,
53649,536870912,
53650,536870912,
53651,536870912,
53652,536870912,
53653,536870912,
53654,536870912,
53655,536870912,
53656,536870912,
53657,536870912,
53658,536870912,
53659,536870912,
53660,536870912,
53661,536870912,
53662,-536870912,
53663,-536870912,
53664,-536870912,
53665,-536870912,
53666,-536870912,
53667,-536870912,
53668,-536870912,
53669,-536870912,
53670,-536870912,
53671,-536870912,
53672,-536870912,
53673,-536870912,
53674,-536870912,
53675,-536870912,
53676,-536870912,
53677,-536870912,
53678,-536870912,
53679,-536870912,
53680,-536870912,
53681,-536870912,
53682,-536870912,
53683,-536870912,
53684,-536870912,
53685,-536870912,
53686,-536870912,
53687,-536870912,
53688,-536870912,
53689,-536870912,
53690,-536870912,
53691,-536870912,
53692,-536870912,
53693,-536870912,
53694,-536870912,
53695,-536870912,
53696,-536870912,
53697,-536870912,
53698,-536870912,
53699,-536870912,
53700,-536870912,
53701,-536870912,
53702,-536870912,
53703,-536870912,
53704,-536870912,
53705,-1610612736,
53706,-1610612736,
53707,-1610612736,
53708,-1610612736,
53709,-1610612736,
53710,-1610612736,
53711,-1610612736,
53712,-1610612736,
53713,-1610612736,
53714,-1610612736,
53715,-1610612736,
53716,-1610612736,
53717,-1610612736,
53718,-1610612736,
53719,-1610612736,
53720,-1610612736,
53721,-1610612736,
53722,-1610612736,
53723,-1610612736,
53724,-1610612736,
53725,-1610612736,
53726,-1610612736,
53727,-1610612736,
53728,-1610612736,
53729,-1610612736,
53730,-1610612736,
53731,-1610612736,
53732,-1610612736,
53733,-1610612736,
53734,-1610612736,
53735,-1610612736,
53736,-1610612736,
53737,-1610612736,
53738,-1610612736,
53739,-1610612736,
53740,-1610612736,
53741,-1610612736,
53742,-1610612736,
53743,-1610612736,
53744,-1610612736,
53745,-1610612736,
53746,-1610612736,
53747,-1610612736,
53748,-1610612736,
53749,-1610612736,
53750,-1610612736,
53751,-1610612736,
53752,-1610612736,
53753,-1610612736,
53754,-1610612736,
53755,-1610612736,
53756,-1610612736,
53757,-1610612736,
53758,-1610612736,
53759,-1610612736,
53760,-1610612736,
53761,-1610612736,
53762,-1610612736,
53763,-1610612736,
53764,-1610612736,
53765,-1610612736,
53766,-1610612736,
53767,-1610612736,
53768,-1610612736,
53769,1610612736,
53770,1610612736,
53771,1610612736,
53772,1610612736,
53773,1610612736,
53774,1610612736,
53775,1610612736,
53776,1610612736,
53777,1610612736,
53778,1610612736,
53779,1610612736,
53780,1610612736,
53781,1610612736,
53782,1610612736,
53783,1610612736,
53784,1610612736,
53785,1610612736,
53786,1610612736,
53787,1610612736,
53788,1610612736,
53789,1610612736,
53790,0,
53791,0,
53792,0,
53793,0,
53794,0,
53795,0,
53796,0,
53797,0,
53798,0,
53799,0,
53800,0,
53801,0,
53802,0,
53803,0,
53804,0,
53805,0,
53806,0,
53807,0,
53808,0,
53809,0,
53810,0,
53811,0,
53812,-536870912,
53813,-536870912,
53814,-536870912,
53815,-536870912,
53816,-536870912,
53817,-536870912,
53818,-536870912,
53819,-536870912,
53820,-536870912,
53821,-536870912,
53822,-536870912,
53823,-536870912,
53824,-536870912,
53825,-536870912,
53826,-536870912,
53827,-536870912,
53828,-536870912,
53829,-536870912,
53830,-536870912,
53831,-536870912,
53832,-536870912,
53833,0,
53834,0,
53835,0,
53836,0,
53837,0,
53838,0,
53839,0,
53840,0,
53841,0,
53842,0,
53843,0,
53844,0,
53845,0,
53846,0,
53847,0,
53848,0,
53849,0,
53850,0,
53851,0,
53852,0,
53853,0,
53854,-1610612736,
53855,-1610612736,
53856,-1610612736,
53857,-1610612736,
53858,-1610612736,
53859,-1610612736,
53860,-1610612736,
53861,-1610612736,
53862,-1610612736,
53863,-1610612736,
53864,-1610612736,
53865,-1610612736,
53866,-1610612736,
53867,-1610612736,
53868,-1610612736,
53869,-1610612736,
53870,-1610612736,
53871,-1610612736,
53872,-1610612736,
53873,-1610612736,
53874,-1610612736,
53875,-1610612736,
53876,-536870912,
53877,-536870912,
53878,-536870912,
53879,-536870912,
53880,-536870912,
53881,-536870912,
53882,-536870912,
53883,-536870912,
53884,-536870912,
53885,-536870912,
53886,-536870912,
53887,-536870912,
53888,-536870912,
53889,-536870912,
53890,-536870912,
53891,-536870912,
53892,-536870912,
53893,-536870912,
53894,-536870912,
53895,-536870912,
53896,-536870912,
53897,-536870912,
53898,-536870912,
53899,-536870912,
53900,-536870912,
53901,-536870912,
53902,-536870912,
53903,-536870912,
53904,-536870912,
53905,-536870912,
53906,-536870912,
53907,-536870912,
53908,-536870912,
53909,-536870912,
53910,-536870912,
53911,-536870912,
53912,-536870912,
53913,-536870912,
53914,-536870912,
53915,-536870912,
53916,-536870912,
53917,-536870912,
53918,1610612736,
53919,1610612736,
53920,1610612736,
53921,1610612736,
53922,1610612736,
53923,1610612736,
53924,1610612736,
53925,1610612736,
53926,1610612736,
53927,1610612736,
53928,1610612736,
53929,1610612736,
53930,1610612736,
53931,1610612736,
53932,1610612736,
53933,1610612736,
53934,1610612736,
53935,1610612736,
53936,1610612736,
53937,1610612736,
53938,1610612736,
53939,536870912,
53940,536870912,
53941,536870912,
53942,536870912,
53943,536870912,
53944,536870912,
53945,536870912,
53946,536870912,
53947,536870912,
53948,536870912,
53949,536870912,
53950,536870912,
53951,536870912,
53952,536870912,
53953,536870912,
53954,536870912,
53955,536870912,
53956,536870912,
53957,536870912,
53958,536870912,
53959,536870912,
53960,536870912,
53961,-536870912,
53962,-536870912,
53963,-536870912,
53964,-536870912,
53965,-536870912,
53966,-536870912,
53967,-536870912,
53968,-536870912,
53969,-536870912,
53970,-536870912,
53971,-536870912,
53972,-536870912,
53973,-536870912,
53974,-536870912,
53975,-536870912,
53976,-536870912,
53977,-536870912,
53978,-536870912,
53979,-536870912,
53980,-536870912,
53981,-536870912,
53982,-536870912,
53983,-536870912,
53984,-536870912,
53985,-536870912,
53986,-536870912,
53987,-536870912,
53988,-536870912,
53989,-536870912,
53990,-536870912,
53991,-536870912,
53992,-536870912,
53993,-536870912,
53994,-536870912,
53995,-536870912,
53996,-536870912,
53997,-536870912,
53998,-536870912,
53999,-536870912,
54000,-536870912,
54001,-536870912,
54002,-536870912,
54003,-536870912,
54004,-536870912,
54005,-536870912,
54006,-536870912,
54007,-536870912,
54008,-536870912,
54009,-536870912,
54010,-536870912,
54011,-536870912,
54012,-536870912,
54013,-536870912,
54014,-536870912,
54015,-536870912,
54016,-536870912,
54017,-536870912,
54018,-536870912,
54019,-536870912,
54020,-536870912,
54021,-536870912,
54022,-536870912,
54023,-536870912,
54024,-536870912,
54025,0,
54026,0,
54027,0,
54028,0,
54029,0,
54030,0,
54031,0,
54032,0,
54033,0,
54034,0,
54035,0,
54036,0,
54037,0,
54038,0,
54039,0,
54040,0,
54041,0,
54042,0,
54043,0,
54044,0,
54045,0,
54046,-2147483648,
54047,-2147483648,
54048,-2147483648,
54049,-2147483648,
54050,-2147483648,
54051,-2147483648,
54052,-2147483648,
54053,-2147483648,
54054,-2147483648,
54055,-2147483648,
54056,-2147483648,
54057,-2147483648,
54058,-2147483648,
54059,-2147483648,
54060,-2147483648,
54061,-2147483648,
54062,-2147483648,
54063,-2147483648,
54064,-2147483648,
54065,-2147483648,
54066,-2147483648,
54067,-2147483648,
54068,-536870912,
54069,-536870912,
54070,-536870912,
54071,-536870912,
54072,-536870912,
54073,-536870912,
54074,-536870912,
54075,-536870912,
54076,-536870912,
54077,-536870912,
54078,-536870912,
54079,-536870912,
54080,-536870912,
54081,-536870912,
54082,-536870912,
54083,-536870912,
54084,-536870912,
54085,-536870912,
54086,-536870912,
54087,-536870912,
54088,-536870912,
54089,-536870912,
54090,-536870912,
54091,-536870912,
54092,-536870912,
54093,-536870912,
54094,-536870912,
54095,-536870912,
54096,-536870912,
54097,-536870912,
54098,-536870912,
54099,-536870912,
54100,-536870912,
54101,-536870912,
54102,-536870912,
54103,-536870912,
54104,-536870912,
54105,-536870912,
54106,-536870912,
54107,-536870912,
54108,-536870912,
54109,-536870912,
54110,-1610612736,
54111,-1610612736,
54112,-1610612736,
54113,-1610612736,
54114,-1610612736,
54115,-1610612736,
54116,-1610612736,
54117,-1610612736,
54118,-1610612736,
54119,-1610612736,
54120,-1610612736,
54121,-1610612736,
54122,-1610612736,
54123,-1610612736,
54124,-1610612736,
54125,-1610612736,
54126,-1610612736,
54127,-1610612736,
54128,-1610612736,
54129,-1610612736,
54130,-1610612736,
54131,-1610612736,
54132,-1610612736,
54133,-1610612736,
54134,-1610612736,
54135,-1610612736,
54136,-1610612736,
54137,-1610612736,
54138,-1610612736,
54139,-1610612736,
54140,-1610612736,
54141,-1610612736,
54142,-1610612736,
54143,-1610612736,
54144,-1610612736,
54145,-1610612736,
54146,-1610612736,
54147,-1610612736,
54148,-1610612736,
54149,-1610612736,
54150,-1610612736,
54151,-1610612736,
54152,-1610612736,
54153,1610612736,
54154,1610612736,
54155,1610612736,
54156,1610612736,
54157,1610612736,
54158,1610612736,
54159,1610612736,
54160,1610612736,
54161,1610612736,
54162,1610612736,
54163,1610612736,
54164,1610612736,
54165,1610612736,
54166,1610612736,
54167,1610612736,
54168,1610612736,
54169,1610612736,
54170,1610612736,
54171,1610612736,
54172,1610612736,
54173,1610612736,
54174,1610612736,
54175,536870912,
54176,536870912,
54177,536870912,
54178,536870912,
54179,536870912,
54180,536870912,
54181,536870912,
54182,536870912,
54183,536870912,
54184,536870912,
54185,536870912,
54186,536870912,
54187,536870912,
54188,536870912,
54189,536870912,
54190,536870912,
54191,536870912,
54192,536870912,
54193,536870912,
54194,536870912,
54195,536870912,
54196,0,
54197,0,
54198,0,
54199,0,
54200,0,
54201,0,
54202,0,
54203,0,
54204,0,
54205,0,
54206,0,
54207,0,
54208,0,
54209,0,
54210,0,
54211,0,
54212,0,
54213,0,
54214,0,
54215,0,
54216,0,
54217,-2147483648,
54218,-2147483648,
54219,-2147483648,
54220,-2147483648,
54221,-2147483648,
54222,-2147483648,
54223,-2147483648,
54224,-2147483648,
54225,-2147483648,
54226,-2147483648,
54227,-2147483648,
54228,-2147483648,
54229,-2147483648,
54230,-2147483648,
54231,-2147483648,
54232,-2147483648,
54233,-2147483648,
54234,-2147483648,
54235,-2147483648,
54236,-2147483648,
54237,-2147483648,
54238,-2147483648,
54239,536870912,
54240,536870912,
54241,536870912,
54242,536870912,
54243,536870912,
54244,536870912,
54245,536870912,
54246,536870912,
54247,536870912,
54248,536870912,
54249,536870912,
54250,536870912,
54251,536870912,
54252,536870912,
54253,536870912,
54254,536870912,
54255,536870912,
54256,536870912,
54257,536870912,
54258,536870912,
54259,536870912,
54260,536870912,
54261,536870912,
54262,536870912,
54263,536870912,
54264,536870912,
54265,536870912,
54266,536870912,
54267,536870912,
54268,536870912,
54269,536870912,
54270,536870912,
54271,536870912,
54272,536870912,
54273,536870912,
54274,536870912,
54275,536870912,
54276,536870912,
54277,536870912,
54278,536870912,
54279,536870912,
54280,536870912,
54281,536870912,
54282,536870912,
54283,536870912,
54284,536870912,
54285,536870912,
54286,536870912,
54287,536870912,
54288,536870912,
54289,536870912,
54290,536870912,
54291,536870912,
54292,536870912,
54293,536870912,
54294,536870912,
54295,536870912,
54296,536870912,
54297,536870912,
54298,536870912,
54299,536870912,
54300,536870912,
54301,536870912,
54302,536870912,
54303,-1610612736,
54304,-1610612736,
54305,-1610612736,
54306,-1610612736,
54307,-1610612736,
54308,-1610612736,
54309,-1610612736,
54310,-1610612736,
54311,-1610612736,
54312,-1610612736,
54313,-1610612736,
54314,-1610612736,
54315,-1610612736,
54316,-1610612736,
54317,-1610612736,
54318,-1610612736,
54319,-1610612736,
54320,-1610612736,
54321,-1610612736,
54322,-1610612736,
54323,-1610612736,
54324,-536870912,
54325,-536870912,
54326,-536870912,
54327,-536870912,
54328,-536870912,
54329,-536870912,
54330,-536870912,
54331,-536870912,
54332,-536870912,
54333,-536870912,
54334,-536870912,
54335,-536870912,
54336,-536870912,
54337,-536870912,
54338,-536870912,
54339,-536870912,
54340,-536870912,
54341,-536870912,
54342,-536870912,
54343,-536870912,
54344,-536870912,
54345,-536870912,
54346,1610612736,
54347,1610612736,
54348,1610612736,
54349,1610612736,
54350,1610612736,
54351,1610612736,
54352,1610612736,
54353,1610612736,
54354,1610612736,
54355,1610612736,
54356,1610612736,
54357,1610612736,
54358,1610612736,
54359,1610612736,
54360,1610612736,
54361,1610612736,
54362,1610612736,
54363,1610612736,
54364,1610612736,
54365,1610612736,
54366,1610612736,
54367,1610612736,
54368,1610612736,
54369,1610612736,
54370,1610612736,
54371,1610612736,
54372,1610612736,
54373,1610612736,
54374,1610612736,
54375,1610612736,
54376,1610612736,
54377,1610612736,
54378,1610612736,
54379,1610612736,
54380,1610612736,
54381,1610612736,
54382,1610612736,
54383,1610612736,
54384,1610612736,
54385,1610612736,
54386,1610612736,
54387,1610612736,
54388,1610612736,
54389,-1610612736,
54390,-1610612736,
54391,-1610612736,
54392,-1610612736,
54393,-1610612736,
54394,-1610612736,
54395,-1610612736,
54396,-1610612736,
54397,-1610612736,
54398,-1610612736,
54399,-1610612736,
54400,-1610612736,
54401,-1610612736,
54402,-1610612736,
54403,-1610612736,
54404,-1610612736,
54405,-1610612736,
54406,-1610612736,
54407,-1610612736,
54408,-1610612736,
54409,-1610612736,
54410,-1610612736,
54411,-1610612736,
54412,-1610612736,
54413,-1610612736,
54414,-1610612736,
54415,-1610612736,
54416,-1610612736,
54417,-1610612736,
54418,-1610612736,
54419,-1610612736,
54420,-1610612736,
54421,-1610612736,
54422,-1610612736,
54423,-1610612736,
54424,-1610612736,
54425,-1610612736,
54426,-1610612736,
54427,-1610612736,
54428,-1610612736,
54429,-1610612736,
54430,-1610612736,
54431,-1610612736,
54432,-2147483648,
54433,-2147483648,
54434,-2147483648,
54435,-2147483648,
54436,-2147483648,
54437,-2147483648,
54438,-2147483648,
54439,-2147483648,
54440,-2147483648,
54441,-2147483648,
54442,-2147483648,
54443,-2147483648,
54444,-2147483648,
54445,-2147483648,
54446,-2147483648,
54447,-2147483648,
54448,-2147483648,
54449,-2147483648,
54450,-2147483648,
54451,-2147483648,
54452,-2147483648,
54453,-2147483648,
54454,-2147483648,
54455,-2147483648,
54456,-2147483648,
54457,-2147483648,
54458,-2147483648,
54459,-2147483648,
54460,-2147483648,
54461,-2147483648,
54462,-2147483648,
54463,-2147483648,
